data;temperatura
2020/04/18;20,8
2020/04/18;20,7
2020/04/18;20,3
2020/04/18;19,3
2020/04/18;18
2020/04/18;17,1
2020/04/18;16,6
2020/04/18;16,2
2020/04/18;15,8
2020/04/18;16,3
2020/04/18;17,9
2020/04/18;19,8
2020/04/18;22
2020/04/18;23
2020/04/18;24,5
2020/04/18;24,9
2020/04/18;25
2020/04/18;24,7
2020/04/18;23,6
2020/04/18;22,5
2020/04/18;21,8
2020/04/18;21,5
2020/04/18;21,4
2020/04/19;21,1
2020/04/19;20,6
2020/04/19;19,4
2020/04/19;18,5
2020/04/19;18,4
2020/04/19;18,2
2020/04/19;17,8
2020/04/19;17,7
2020/04/19;17,7
2020/04/19;17,7
2020/04/19;17,1
2020/04/19;19,1
2020/04/19;21,8
2020/04/19;22,9
2020/04/19;23,3
2020/04/19;23,9
2020/04/19;24,7
2020/04/19;23,9
2020/04/19;25,7
2020/04/19;25,5
2020/04/19;24,3
2020/04/19;23,1
2020/04/19;22,1
2020/04/19;21,6
2020/04/20;19,6
2020/04/20;19,2
2020/04/20;18,8
2020/04/20;18,2
2020/04/20;18,3
2020/04/20;17,5
2020/04/20;16,8
2020/04/20;16,3
2020/04/20;16,2
2020/04/20;16,6
2020/04/20;15,7
2020/04/20;19,7
2020/04/20;22,1
2020/04/20;23,4
2020/04/20;25,2
2020/04/20;26,5
2020/04/20;26,8
2020/04/20;27,3
2020/04/20;26,8
2020/04/20;25,7
2020/04/20;24,3
2020/04/20;23
2020/04/20;22,4
2020/04/20;20,9
2020/04/21;19,3
2020/04/21;19,2
2020/04/21;18,1
2020/04/21;18,1
2020/04/21;18,1
2020/04/21;17,3
2020/04/21;17,1
2020/04/21;16,6
2020/04/21;16,4
2020/04/21;16,2
2020/04/21;16,3
2020/04/21;20,7
2020/04/21;23,9
2020/04/21;24,9
2020/04/21;25,9
2020/04/21;27,5
2020/04/21;28
2020/04/21;28
2020/04/21;27,3
2020/04/21;26,2
2020/04/21;25
2020/04/21;23,7
2020/04/21;23
2020/04/21;22,1
2020/04/22;20,7
2020/04/22;20
2020/04/22;19,4
2020/04/22;18,4
2020/04/22;18,1
2020/04/22;17,9
2020/04/22;17,4
2020/04/22;17,4
2020/04/22;16,9
2020/04/22;17,2
2020/04/22;16,4
2020/04/22;20,4
2020/04/22;23
2020/04/22;25,5
2020/04/22;26,8
2020/04/22;28,3
2020/04/22;26,3
2020/04/22;25,6
2020/04/22;25,5
2020/04/22;25,2
2020/04/22;24,4
2020/04/22;23
2020/04/22;22,5
2020/04/22;22,4
2020/04/23;21,9
2020/04/23;21,3
2020/04/23;20,2
2020/04/23;19,7
2020/04/23;19,5
2020/04/23;18,6
2020/04/23;18,3
2020/04/23;17,7
2020/04/23;17,3
2020/04/23;16,8
2020/04/23;17
2020/04/23;19,8
2020/04/23;23,3
2020/04/23;24,4
2020/04/23;26
2020/04/23;26,8
2020/04/23;27,7
2020/04/23;27,6
2020/04/23;27,1
2020/04/23;25,9
2020/04/23;24,9
2020/04/23;24
2020/04/23;23,4
2020/04/23;23,2
2020/04/24;22,6
2020/04/24;21,5
2020/04/24;19,4
2020/04/24;19,2
2020/04/24;18,6
2020/04/24;18
2020/04/24;17,7
2020/04/24;18,4
2020/04/24;19
2020/04/24;18,4
2020/04/24;18,4
2020/04/24;20,9
2020/04/24;22,8
2020/04/24;24,5
2020/04/24;26,2
2020/04/24;26
2020/04/24;25,8
2020/04/24;25,6
2020/04/24;26,6
2020/04/24;25,3
2020/04/24;24,8
2020/04/24;23,4
2020/04/24;23,1
2020/04/24;23,1
2020/04/25;23,6
2020/04/25;23,6
2020/04/25;23,6
2020/04/25;23,4
2020/04/25;23,4
2020/04/25;23,3
2020/04/25;22,9
2020/04/25;22,7
2020/04/25;22,8
2020/04/25;22,7
2020/04/25;22,9
2020/04/25;23,6
2020/04/25;24,3
2020/04/25;26
2020/04/25;27,9
2020/04/25;28
2020/04/25;27,2
2020/04/25;27,2
2020/04/25;26,4
2020/04/25;25,5
2020/04/25;24,9
2020/04/25;24
2020/04/25;23,7
2020/04/25;23,6
2020/04/26;23,3
2020/04/26;22,7
2020/04/26;21,8
2020/04/26;21,9
2020/04/26;22,1
2020/04/26;19,9
2020/04/26;19,6
2020/04/26;19,3
2020/04/26;18,5
2020/04/26;19,3
2020/04/26;18,8
2020/04/26;20,6
2020/04/26;23,4
2020/04/26;23,8
2020/04/26;25,5
2020/04/26;26,3
2020/04/26;27,9
2020/04/26;28
2020/04/26;27,7
2020/04/26;26,3
2020/04/26;23,8
2020/04/26;23,8
2020/04/26;23,8
2020/04/26;23,8
2020/04/27;23,8
2020/04/27;23,5
2020/04/27;23,3
2020/04/27;23,1
2020/04/27;23
2020/04/27;23,1
2020/04/27;22,7
2020/04/27;22,8
2020/04/27;22,6
2020/04/27;22,5
2020/04/27;22,4
2020/04/27;23,2
2020/04/27;23,9
2020/04/27;25,5
2020/04/27;23,9
2020/04/27;24,8
2020/04/27;23,4
2020/04/27;23,2
2020/04/27;23,9
2020/04/27;23,8
2020/04/27;23,5
2020/04/27;23,5
2020/04/27;23,3
2020/04/27;23,3
2020/04/28;22,8
2020/04/28;22,8
2020/04/28;22,8
2020/04/28;22,8
2020/04/28;22,7
2020/04/28;22,6
2020/04/28;21,3
2020/04/28;20,9
2020/04/28;20,2
2020/04/28;20,4
2020/04/28;20,3
2020/04/28;21,7
2020/04/28;22,7
2020/04/28;23,3
2020/04/28;23,2
2020/04/28;24,6
2020/04/28;25,1
2020/04/28;24,7
2020/04/28;24,7
2020/04/28;24,2
2020/04/28;23,9
2020/04/28;23,3
2020/04/28;23,2
2020/04/28;23,1
2020/04/29;23
2020/04/29;22,5
2020/04/29;22,5
2020/04/29;22,3
2020/04/29;21,7
2020/04/29;22,2
2020/04/29;22,2
2020/04/29;21,3
2020/04/29;20,9
2020/04/29;20,9
2020/04/29;21,8
2020/04/29;22,9
2020/04/29;24,4
2020/04/29;25,7
2020/04/29;26,6
2020/04/29;28,9
2020/04/29;28,8
2020/04/29;29,4
2020/04/29;28,1
2020/04/29;26,9
2020/04/29;26,2
2020/04/29;24,6
2020/04/29;24
2020/04/29;24
2020/04/30;23,8
2020/04/30;22,4
2020/04/30;23,3
2020/04/30;23,2
2020/04/30;22,9
2020/04/30;22,7
2020/04/30;22,3
2020/04/30;21,9
2020/04/30;21,6
2020/04/30;21,6
2020/04/30;21,3
2020/04/30;21,5
2020/04/30;22,6
2020/04/30;23,7
2020/04/30;24,5
2020/04/30;25,4
2020/04/30;23,8
2020/04/30;23,7
2020/04/30;23,5
2020/04/30;23,1
2020/04/30;22,6
2020/04/30;22,1
2020/04/30;22
2020/04/30;22
2020/05/01;22
2020/05/01;22,2
2020/05/01;21,1
2020/05/01;20,8
2020/05/01;20,8
2020/05/01;20,3
2020/05/01;21,4
2020/05/01;20,8
2020/05/01;20,8
2020/05/01;20,4
2020/05/01;20,5
2020/05/01;20,5
2020/05/01;21,2
2020/05/01;21,3
2020/05/01;21,4
2020/05/01;22,1
2020/05/01;22,1
2020/05/01;24,5
2020/05/01;23,9
2020/05/01;22
2020/05/01;21,4
2020/05/01;21,2
2020/05/01;21,1
2020/05/01;21,1
2020/05/02;20,9
2020/05/02;20,8
2020/05/02;20,7
2020/05/02;20,5
2020/05/02;20,4
2020/05/02;20,4
2020/05/02;20,2
2020/05/02;19,9
2020/05/02;19,3
2020/05/02;18
2020/05/02;17,9
2020/05/02;19,5
2020/05/02;20,6
2020/05/02;21,8
2020/05/02;22,7
2020/05/02;23,3
2020/05/02;23,6
2020/05/02;23,3
2020/05/02;23,1
2020/05/02;21,9
2020/05/02;21,7
2020/05/02;21,1
2020/05/02;20,5
2020/05/02;20,6
2020/05/03;19,9
2020/05/03;18,9
2020/05/03;18,3
2020/05/03;15,9
2020/05/03;17,4
2020/05/03;15,9
2020/05/03;16,4
2020/05/03;15,5
2020/05/03;15,3
2020/05/03;15,5
2020/05/03;15,1
2020/05/03;18,4
2020/05/03;19,9
2020/05/03;21,7
2020/05/03;22,4
2020/05/03;23
2020/05/03;23,8
2020/05/03;23,5
2020/05/03;23,3
2020/05/03;22,9
2020/05/03;22
2020/05/03;20,9
2020/05/03;20,5
2020/05/03;20,1
2020/05/04;17,6
2020/05/04;16,6
2020/05/04;17,1
2020/05/04;16,6
2020/05/04;15,8
2020/05/04;15,3
2020/05/04;14,5
2020/05/04;14,5
2020/05/04;14,5
2020/05/04;13,8
2020/05/04;14,3
2020/05/04;17,8
2020/05/04;19,9
2020/05/04;23
2020/05/04;23
2020/05/04;24,5
2020/05/04;24,4
2020/05/04;24,6
2020/05/04;23,9
2020/05/04;23,6
2020/05/04;22,8
2020/05/04;22
2020/05/04;21,5
2020/05/04;21,1
2020/05/05;20,3
2020/05/05;19,9
2020/05/05;19,5
2020/05/05;18,6
2020/05/05;18,9
2020/05/05;19
2020/05/05;18,4
2020/05/05;17,8
2020/05/05;17,2
2020/05/05;17,3
2020/05/05;17
2020/05/05;18,1
2020/05/05;20,2
2020/05/05;21,3
2020/05/05;22,2
2020/05/05;23,7
2020/05/05;24,2
2020/05/05;22,7
2020/05/05;22,3
2020/05/05;22,6
2020/05/05;23,1
2020/05/05;21,6
2020/05/05;19,8
2020/05/05;20
2020/05/06;19,1
2020/05/06;18,3
2020/05/06;18,3
2020/05/06;18
2020/05/06;18,4
2020/05/06;18,4
2020/05/06;18,5
2020/05/06;18,2
2020/05/06;17,9
2020/05/06;17,8
2020/05/06;20,2
2020/05/06;18,7
2020/05/06;18,3
2020/05/06;17,8
2020/05/06;16,5
2020/05/06;16,3
2020/05/06;15,6
2020/05/06;17,4
2020/05/06;18,9
2020/05/06;20,2
2020/05/06;20
2020/05/06;18,8
2020/05/06;18,4
2020/05/06;17,5
2020/05/07;15,5
2020/05/07;14,6
2020/05/07;12,7
2020/05/07;11,9
2020/05/07;11,2
2020/05/07;12,4
2020/05/07;11,8
2020/05/07;11,4
2020/05/07;12
2020/05/07;13,1
2020/05/07;13,4
2020/05/07;16,4
2020/05/07;19,6
2020/05/07;20,6
2020/05/07;21,4
2020/05/07;21,9
2020/05/07;21,9
2020/05/07;21,7
2020/05/07;21,7
2020/05/07;20,6
2020/05/07;20,2
2020/05/07;19,3
2020/05/07;18,8
2020/05/07;18,7
2020/05/08;18,5
2020/05/08;17,9
2020/05/08;15,2
2020/05/08;14,3
2020/05/08;14
2020/05/08;14
2020/05/08;13
2020/05/08;12,3
2020/05/08;12,2
2020/05/08;12,6
2020/05/08;12,3
2020/05/08;15,2
2020/05/08;18,5
2020/05/08;19,3
2020/05/08;20,3
2020/05/08;22,7
2020/05/08;23,6
2020/05/08;23,8
2020/05/08;23,1
2020/05/08;22,5
2020/05/08;21,5
2020/05/08;20,3
2020/05/08;19,7
2020/05/08;18,1
2020/05/09;16,5
2020/05/09;15,9
2020/05/09;16,4
2020/05/09;16,5
2020/05/09;16,6
2020/05/09;16,2
2020/05/09;15,5
2020/05/09;14,7
2020/05/09;14,1
2020/05/09;14,7
2020/05/09;13,6
2020/05/09;16,1
2020/05/09;20,3
2020/05/09;22,1
2020/05/09;23,3
2020/05/09;24,5
2020/05/09;24,5
2020/05/09;24,2
2020/05/09;23,7
2020/05/09;23
2020/05/09;22,1
2020/05/09;21,5
2020/05/09;20,9
2020/05/09;20,2
2020/05/10;19,8
2020/05/10;19,9
2020/05/10;20,7
2020/05/10;20,4
2020/05/10;20,2
2020/05/10;20,1
2020/05/10;20,7
2020/05/10;20,3
2020/05/10;19,1
2020/05/10;18,2
2020/05/10;19,2
2020/05/10;20,5
2020/05/10;21,5
2020/05/10;23,4
2020/05/10;25,4
2020/05/10;25,6
2020/05/10;26
2020/05/10;25,3
2020/05/10;24,6
2020/05/10;23,5
2020/05/10;22,6
2020/05/10;21,8
2020/05/10;21,5
2020/05/10;21
2020/05/11;19,2
2020/05/11;18,5
2020/05/11;17,7
2020/05/11;18,7
2020/05/11;20
2020/05/11;18,6
2020/05/11;17,8
2020/05/11;20,7
2020/05/11;20,8
2020/05/11;19,9
2020/05/11;19
2020/05/11;20,9
2020/05/11;23,1
2020/05/11;24,1
2020/05/11;25,4
2020/05/11;27,5
2020/05/11;27,9
2020/05/11;26,9
2020/05/11;26,2
2020/05/11;25,5
2020/05/11;24
2020/05/11;22,8
2020/05/11;21,8
2020/05/11;20,7
2020/05/12;19,9
2020/05/12;19,1
2020/05/12;18,4
2020/05/12;18,2
2020/05/12;17,5
2020/05/12;17,3
2020/05/12;17,4
2020/05/12;17
2020/05/12;16,8
2020/05/12;17,1
2020/05/12;17
2020/05/12;19,2
2020/05/12;22,1
2020/05/12;23,5
2020/05/12;23,8
2020/05/12;23,6
2020/05/12;24,5
2020/05/12;24,6
2020/05/12;23,8
2020/05/12;22,8
2020/05/12;22,1
2020/05/12;21,6
2020/05/12;21,4
2020/05/12;21,3
2020/05/13;21
2020/05/13;21
2020/05/13;20,5
2020/05/13;20,1
2020/05/13;19,8
2020/05/13;19,8
2020/05/13;19,6
2020/05/13;20
2020/05/13;20,1
2020/05/13;20,3
2020/05/13;19,8
2020/05/13;19,9
2020/05/13;20,7
2020/05/13;22,3
2020/05/13;22,1
2020/05/13;22,4
2020/05/13;25,2
2020/05/13;23,7
2020/05/13;23,6
2020/05/13;23,4
2020/05/13;22,3
2020/05/13;21,6
2020/05/13;21,1
2020/05/13;21,1
2020/05/14;20,2
2020/05/14;20,4
2020/05/14;20
2020/05/14;20,5
2020/05/14;19,6
2020/05/14;19,2
2020/05/14;19,3
2020/05/14;19,2
2020/05/14;18,6
2020/05/14;18,4
2020/05/14;18,5
2020/05/14;18,9
2020/05/14;19,3
2020/05/14;19,8
2020/05/14;20,6
2020/05/14;21,2
2020/05/14;21,7
2020/05/14;21,1
2020/05/14;20
2020/05/14;19,8
2020/05/14;19,6
2020/05/14;19
2020/05/14;18,2
2020/05/14;17,9
2020/05/15;17,6
2020/05/15;15,4
2020/05/15;14,7
2020/05/15;14,6
2020/05/15;13,1
2020/05/15;13,7
2020/05/15;12,7
2020/05/15;12,3
2020/05/15;11,7
2020/05/15;10,5
2020/05/15;12
2020/05/15;14,2
2020/05/15;16,5
2020/05/15;18,5
2020/05/15;18,8
2020/05/15;20
2020/05/15;20,1
2020/05/15;21,2
2020/05/15;21,6
2020/05/15;20,4
2020/05/15;19,8
2020/05/15;19,6
2020/05/15;19
2020/05/15;17,2
2020/05/16;16,2
2020/05/16;16,1
2020/05/16;16,5
2020/05/16;15,3
2020/05/16;15,2
2020/05/16;15,8
2020/05/16;15,4
2020/05/16;14,6
2020/05/16;15,1
2020/05/16;14
2020/05/16;13,2
2020/05/16;15,4
2020/05/16;18,7
2020/05/16;19,1
2020/05/16;20
2020/05/16;20,8
2020/05/16;22,2
2020/05/16;22,5
2020/05/16;22,4
2020/05/16;22,4
2020/05/16;21,3
2020/05/16;19,3
2020/05/16;19,7
2020/05/16;17,3
2020/05/17;16
2020/05/17;15,6
2020/05/17;14,7
2020/05/17;15
2020/05/17;14,4
2020/05/17;13,6
2020/05/17;13,3
2020/05/17;12,8
2020/05/17;12,7
2020/05/17;12,1
2020/05/17;12,7
2020/05/17;14,6
2020/05/17;18,6
2020/05/17;22,3
2020/05/17;20,9
2020/05/17;22,5
2020/05/17;25,9
2020/05/17;25,8
2020/05/17;26,7
2020/05/17;25,5
2020/05/17;24,3
2020/05/17;19,1
2020/05/17;17,5
2020/05/17;16,6
2020/05/18;16,4
2020/05/18;15,1
2020/05/18;14,8
2020/05/18;14,1
2020/05/18;13,9
2020/05/18;13,4
2020/05/18;12,9
2020/05/18;13,3
2020/05/18;13,1
2020/05/18;12,5
2020/05/18;12,2
2020/05/18;16,5
2020/05/18;19,8
2020/05/18;21,5
2020/05/18;21,8
2020/05/18;23,1
2020/05/18;24,2
2020/05/18;24,3
2020/05/18;24,4
2020/05/18;23,7
2020/05/18;22,4
2020/05/18;20,8
2020/05/18;20,1
2020/05/18;17,9
2020/05/19;17,3
2020/05/19;16,7
2020/05/19;15,8
2020/05/19;15
2020/05/19;14,6
2020/05/19;13,3
2020/05/19;13,7
2020/05/19;14,5
2020/05/19;14,3
2020/05/19;14,5
2020/05/19;13,7
2020/05/19;15,6
2020/05/19;20,4
2020/05/19;22,3
2020/05/19;23
2020/05/19;24
2020/05/19;25,5
2020/05/19;25,7
2020/05/19;25
2020/05/19;24,1
2020/05/19;22,7
2020/05/19;21,5
2020/05/19;20,9
2020/05/19;19,6
2020/05/20;19,4
2020/05/20;18,1
2020/05/20;18,7
2020/05/20;17,6
2020/05/20;17,9
2020/05/20;18,1
2020/05/20;18,2
2020/05/20;17,8
2020/05/20;18,1
2020/05/20;17,2
2020/05/20;18,6
2020/05/20;20,3
2020/05/20;22
2020/05/20;22,7
2020/05/20;23
2020/05/20;24,4
2020/05/20;24
2020/05/20;24,4
2020/05/20;24,5
2020/05/20;23,5
2020/05/20;22,6
2020/05/20;21,9
2020/05/20;21,8
2020/05/20;21,9
2020/05/21;21,7
2020/05/21;22,1
2020/05/21;22,1
2020/05/21;21,9
2020/05/21;22
2020/05/21;21,3
2020/05/21;21,4
2020/05/21;21,5
2020/05/21;21,6
2020/05/21;21,3
2020/05/21;21,4
2020/05/21;21,4
2020/05/21;23,4
2020/05/21;23,6
2020/05/21;24,5
2020/05/21;25,6
2020/05/21;25,1
2020/05/21;24,8
2020/05/21;24,1
2020/05/21;23,7
2020/05/21;22,7
2020/05/21;22,4
2020/05/21;22,3
2020/05/21;22,2
2020/05/22;21,9
2020/05/22;21,9
2020/05/22;22
2020/05/22;22
2020/05/22;21,7
2020/05/22;21,9
2020/05/22;21,9
2020/05/22;21,4
2020/05/22;21,1
2020/05/22;20,3
2020/05/22;20,6
2020/05/22;20,9
2020/05/22;20,5
2020/05/22;21,7
2020/05/22;23,1
2020/05/22;23,2
2020/05/22;24
2020/05/22;23,9
2020/05/22;23,7
2020/05/22;24
2020/05/22;23,4
2020/05/22;22,3
2020/05/22;22,1
2020/05/22;21,3
2020/05/23;22,6
2020/05/23;23,6
2020/05/23;22,1
2020/05/23;22,4
2020/05/23;20,3
2020/05/23;19,8
2020/05/23;20
2020/05/23;19,9
2020/05/23;19,7
2020/05/23;19,3
2020/05/23;21,1
2020/05/23;21,8
2020/05/23;22,4
2020/05/23;23,9
2020/05/23;23,2
2020/05/23;25,7
2020/05/23;24,4
2020/05/23;25,7
2020/05/23;25,5
2020/05/23;25,4
2020/05/23;22,9
2020/05/23;21
2020/05/23;20,5
2020/05/23;19,4
2020/05/24;18,7
2020/05/24;17,9
2020/05/24;18,3
2020/05/24;17,7
2020/05/24;17
2020/05/24;14,9
2020/05/24;14,3
2020/05/24;14,8
2020/05/24;16,1
2020/05/24;17,5
2020/05/24;17,6
2020/05/24;18,8
2020/05/24;20,2
2020/05/24;22,2
2020/05/24;23,7
2020/05/24;23,9
2020/05/24;23,9
2020/05/24;23
2020/05/24;21,3
2020/05/24;21,4
2020/05/24;20,3
2020/05/24;19,8
2020/05/24;19,4
2020/05/24;19,6
2020/05/25;18,7
2020/05/25;18,1
2020/05/25;17
2020/05/25;15,6
2020/05/25;15,3
2020/05/25;17
2020/05/25;16
2020/05/25;15,6
2020/05/25;17,7
2020/05/25;17,5
2020/05/25;15,9
2020/05/25;16,9
2020/05/25;19,1
2020/05/25;21,2
2020/05/25;22,1
2020/05/25;23,5
2020/05/25;24,7
2020/05/25;25,6
2020/05/25;22,4
2020/05/25;22,1
2020/05/25;20,7
2020/05/25;18,3
2020/05/25;20
2020/05/25;20
2020/05/26;19,4
2020/05/26;18,7
2020/05/26;17,5
2020/05/26;16,6
2020/05/26;15,6
2020/05/26;13
2020/05/26;12,9
2020/05/26;12,7
2020/05/26;11,5
2020/05/26;10,8
2020/05/26;10,7
2020/05/26;13,8
2020/05/26;16,9
2020/05/26;19,1
2020/05/26;19,4
2020/05/26;20,5
2020/05/26;21,6
2020/05/26;21,4
2020/05/26;20,7
2020/05/26;19,7
2020/05/26;18,8
2020/05/26;18
2020/05/26;17,5
2020/05/26;15,3
2020/05/27;14,7
2020/05/27;14
2020/05/27;13,5
2020/05/27;11,8
2020/05/27;10,6
2020/05/27;10,1
2020/05/27;9,8
2020/05/27;9,4
2020/05/27;8,5
2020/05/27;10,1
2020/05/27;9,5
2020/05/27;12,1
2020/05/27;15,1
2020/05/27;17,2
2020/05/27;18,3
2020/05/27;18,8
2020/05/27;19,4
2020/05/27;19,7
2020/05/27;19,9
2020/05/27;19,4
2020/05/27;18,5
2020/05/27;17,6
2020/05/27;17,1
2020/05/27;14,3
2020/05/28;13,7
2020/05/28;13,4
2020/05/28;12,8
2020/05/28;12
2020/05/28;11,3
2020/05/28;11,3
2020/05/28;11
2020/05/28;11
2020/05/28;10,9
2020/05/28;10,9
2020/05/28;10,6
2020/05/28;12,1
2020/05/28;16,4
2020/05/28;17,6
2020/05/28;19,8
2020/05/28;20,9
2020/05/28;21,9
2020/05/28;22
2020/05/28;22,1
2020/05/28;21,6
2020/05/28;20,2
2020/05/28;19,6
2020/05/28;19,1
2020/05/28;17,8
2020/05/29;15,1
2020/05/29;14,5
2020/05/29;14,5
2020/05/29;13,1
2020/05/29;13
2020/05/29;13,5
2020/05/29;12,3
2020/05/29;12
2020/05/29;11,6
2020/05/29;11,6
2020/05/29;11,1
2020/05/29;13,5
2020/05/29;17,7
2020/05/29;20,2
2020/05/29;22,2
2020/05/29;23
2020/05/29;23,6
2020/05/29;23,2
2020/05/29;22,7
2020/05/29;22,3
2020/05/29;21,2
2020/05/29;20,7
2020/05/29;19,8
2020/05/29;19,4
2020/05/30;16,4
2020/05/30;16,5
2020/05/30;16
2020/05/30;15,2
2020/05/30;15,1
2020/05/30;14
2020/05/30;13,7
2020/05/30;13,1
2020/05/30;12,8
2020/05/30;12,5
2020/05/30;12,1
2020/05/30;13
2020/05/30;17
2020/05/30;19
2020/05/30;19,9
2020/05/30;20,7
2020/05/30;23,4
2020/05/30;24,3
2020/05/30;23,5
2020/05/30;23,7
2020/05/30;21,7
2020/05/30;18,1
2020/05/30;16,6
2020/05/30;15,8
2020/05/31;15,3
2020/05/31;14,1
2020/05/31;13,6
2020/05/31;12,8
2020/05/31;12,9
2020/05/31;11,8
2020/05/31;11,7
2020/05/31;10,9
2020/05/31;10,6
2020/05/31;10,4
2020/05/31;10,9
2020/05/31;12,1
2020/05/31;17,7
2020/05/31;19,5
2020/05/31;22,9
2020/05/31;24,5
2020/05/31;27
2020/05/31;28
2020/05/31;28,4
2020/05/31;28,4
2020/05/31;24
2020/05/31;22
2020/05/31;21,8
2020/05/31;20,8
2020/06/01;20,8
2020/06/01;22,1
2020/06/01;20,4
2020/06/01;19,7
2020/06/01;19,4
2020/06/01;19
2020/06/01;18,6
2020/06/01;18,1
2020/06/01;17,7
2020/06/01;17,5
2020/06/01;17,3
2020/06/01;17,2
2020/06/01;17,4
2020/06/01;17,4
2020/06/01;17,7
2020/06/01;17,6
2020/06/01;17,2
2020/06/01;16,8
2020/06/01;16,5
2020/06/01;16,4
2020/06/01;16
2020/06/01;16
2020/06/01;15,7
2020/06/01;15,2
2020/06/02;15,4
2020/06/02;15,1
2020/06/02;15
2020/06/02;15
2020/06/02;15,1
2020/06/02;14,6
2020/06/02;14,5
2020/06/02;14,5
2020/06/02;15,1
2020/06/02;15
2020/06/02;14,2
2020/06/02;14,6
2020/06/02;16,1
2020/06/02;17,2
2020/06/02;17
2020/06/02;17,7
2020/06/02;17,9
2020/06/02;17,9
2020/06/02;18,2
2020/06/02;17,6
2020/06/02;17,1
2020/06/02;16,8
2020/06/02;16,6
2020/06/02;16,6
2020/06/03;15,7
2020/06/03;15,5
2020/06/03;14,7
2020/06/03;14,9
2020/06/03;14,4
2020/06/03;12,4
2020/06/03;12
2020/06/03;13,8
2020/06/03;13,8
2020/06/03;14,1
2020/06/03;13,3
2020/06/03;14,1
2020/06/03;16,3
2020/06/03;17,9
2020/06/03;18,2
2020/06/03;18,8
2020/06/03;20,3
2020/06/03;21,2
2020/06/03;20,1
2020/06/03;19,4
2020/06/03;18,7
2020/06/03;17,8
2020/06/03;18
2020/06/03;17,8
2020/06/04;16,9
2020/06/04;16,3
2020/06/04;16,3
2020/06/04;16,3
2020/06/04;16,3
2020/06/04;16,2
2020/06/04;15,9
2020/06/04;16,1
2020/06/04;16,1
2020/06/04;16,2
2020/06/04;16,3
2020/06/04;16,9
2020/06/04;18,6
2020/06/04;19,2
2020/06/04;19,4
2020/06/04;19,6
2020/06/04;20,3
2020/06/04;20,3
2020/06/04;20,3
2020/06/04;19,9
2020/06/04;19,6
2020/06/04;19,5
2020/06/04;18,6
2020/06/04;17,9
2020/06/05;18,1
2020/06/05;17,9
2020/06/05;18
2020/06/05;17,8
2020/06/05;17,4
2020/06/05;17,6
2020/06/05;17,8
2020/06/05;17,9
2020/06/05;17,8
2020/06/05;17,9
2020/06/05;18,1
2020/06/05;18
2020/06/05;18
2020/06/05;18,1
2020/06/05;18,2
2020/06/05;18,2
2020/06/05;18,2
2020/06/05;18,5
2020/06/05;18,3
2020/06/05;18,2
2020/06/05;18,2
2020/06/05;18,3
2020/06/05;18,3
2020/06/05;18,9
2020/06/06;20,5
2020/06/06;20,6
2020/06/06;20,3
2020/06/06;20,5
2020/06/06;20,5
2020/06/06;20,5
2020/06/06;20,3
2020/06/06;20,3
2020/06/06;20,7
2020/06/06;20,6
2020/06/06;20,8
2020/06/06;20,8
2020/06/06;21,2
2020/06/06;22,1
2020/06/06;23,8
2020/06/06;23
2020/06/06;23,6
2020/06/06;23,3
2020/06/06;23,5
2020/06/06;23,5
2020/06/06;23,2
2020/06/06;20,9
2020/06/06;19
2020/06/06;18,5
2020/06/07;17,4
2020/06/07;16,1
2020/06/07;15,5
2020/06/07;16,8
2020/06/07;16,8
2020/06/07;18,1
2020/06/07;16,8
2020/06/07;17,9
2020/06/07;
2020/06/07;17,4
2020/06/07;15,8
2020/06/07;15,9
2020/06/07;19,9
2020/06/07;21,4
2020/06/07;24,2
2020/06/07;24,3
2020/06/07;25,1
2020/06/07;24,1
2020/06/07;24,4
2020/06/07;23,9
2020/06/07;20,4
2020/06/07;19,8
2020/06/07;19,2
2020/06/07;18,1
2020/06/08;16,5
2020/06/08;15,9
2020/06/08;15,1
2020/06/08;15,4
2020/06/08;14,9
2020/06/08;14
2020/06/08;13,2
2020/06/08;13
2020/06/08;12,6
2020/06/08;12,5
2020/06/08;12,5
2020/06/08;13,6
2020/06/08;17,3
2020/06/08;17,9
2020/06/08;19,6
2020/06/08;20,3
2020/06/08;20,9
2020/06/08;22,1
2020/06/08;22
2020/06/08;21,6
2020/06/08;20,5
2020/06/08;18,2
2020/06/08;19
2020/06/08;18,5
2020/06/09;18,9
2020/06/09;17,5
2020/06/09;17,1
2020/06/09;17,8
2020/06/09;17,8
2020/06/09;17,5
2020/06/09;18,2
2020/06/09;17,8
2020/06/09;18,7
2020/06/09;18,5
2020/06/09;18,6
2020/06/09;19,5
2020/06/09;21,1
2020/06/09;22,3
2020/06/09;23,7
2020/06/09;23
2020/06/09;24
2020/06/09;23,1
2020/06/09;21,1
2020/06/09;20,8
2020/06/09;19,6
2020/06/09;18,7
2020/06/09;18,6
2020/06/09;18,3
2020/06/10;18,5
2020/06/10;18,3
2020/06/10;17,9
2020/06/10;18,3
2020/06/10;18,5
2020/06/10;18,1
2020/06/10;18,4
2020/06/10;18,3
2020/06/10;18
2020/06/10;18,1
2020/06/10;18,1
2020/06/10;18,2
2020/06/10;18,5
2020/06/10;18,7
2020/06/10;19,3
2020/06/10;19,7
2020/06/10;20
2020/06/10;19,8
2020/06/10;19,6
2020/06/10;19,2
2020/06/10;19,1
2020/06/10;19,3
2020/06/10;19,1
2020/06/10;19,3
